+-----------------+------------+--------------+-------------+---------------------------+-------------+
| department_name | date       | shift        | staff_type  | role                      | staff_count |
| Dermatologiko   | 2026-05-17 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           1 |
| Dermatologiko   | 2026-05-17 | νυχτερινή    | Διοικητικός | Υπάλληλος IT              |           1 |
| Dermatologiko   | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Dermatologiko   | 2026-05-17 | νυχτερινή    | Ιατρός      | General Practice          |           1 |
| Dermatologiko   | 2026-05-17 | νυχτερινή    | Ιατρός      | Pediatrics                |           1 |
| Dermatologiko   | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Dermatologiko   | 2026-05-17 | νυχτερινή    | Ιατρός      | Orthopedics               |           1 |
| Dermatologiko   | 2026-05-17 | νυχτερινή    | Διοικητικός | Γραμματέας                |           1 |
| Dermatologiko   | 2026-05-17 | πρωινή       | Ιατρός      | Psychiatry                |           1 |
| Dermatologiko   | 2026-05-17 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Dermatologiko   | 2026-05-17 | πρωινή       | Ιατρός      | Anesthesiology            |           1 |
| Dermatologiko   | 2026-05-17 | πρωινή       | Ιατρός      | Surgery                   |           1 |
| Dermatologiko   | 2026-05-17 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Dermatologiko   | 2026-05-17 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Dermatologiko   | 2026-05-17 | πρωινή       | Διοικητικός | Λογιστής                  |           1 |
| Dermatologiko   | 2026-05-17 | πρωινή       | Διοικητικός | Υπάλληλος IT              |           1 |
| Gynaikologiko   | 2026-05-17 | απογευματινή | Ιατρός      | Psychiatry                |           1 |
| Gynaikologiko   | 2026-05-17 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Gynaikologiko   | 2026-05-17 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Gynaikologiko   | 2026-05-17 | απογευματινή | Διοικητικός | Λογιστής                  |           1 |
| Gynaikologiko   | 2026-05-17 | απογευματινή | Ιατρός      | Internal Medicine         |           1 |
| Gynaikologiko   | 2026-05-17 | απογευματινή | Ιατρός      | Radiology                 |           1 |
| Gynaikologiko   | 2026-05-17 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Gynaikologiko   | 2026-05-17 | νυχτερινή    | Διοικητικός | Αρχειοθέτης               |           1 |
| Gynaikologiko   | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Gynaikologiko   | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Gynaikologiko   | 2026-05-17 | νυχτερινή    | Ιατρός      | Oncology                  |           1 |
| Gynaikologiko   | 2026-05-17 | νυχτερινή    | Ιατρός      | Pediatrics                |           1 |
| Gynaikologiko   | 2026-05-17 | νυχτερινή    | Ιατρός      | Dermatology               |           1 |
| Gynaikologiko   | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Gynaikologiko   | 2026-05-17 | νυχτερινή    | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Gynaikologiko   | 2026-05-17 | πρωινή       | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Gynaikologiko   | 2026-05-17 | πρωινή       | Ιατρός      | Radiology                 |           1 |
| Gynaikologiko   | 2026-05-17 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           5 |
| Gynaikologiko   | 2026-05-17 | πρωινή       | Ιατρός      | Obstetrics and Gynecology |           1 |
| Gynaikologiko   | 2026-05-17 | πρωινή       | Ιατρός      | Cardiology                |           1 |
| Gynaikologiko   | 2026-05-17 | πρωινή       | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Gynaikologiko   | 2026-05-17 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Kardiologiko    | 2026-05-17 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Kardiologiko    | 2026-05-17 | απογευματινή | Ιατρός      | General Practice          |           1 |
| Kardiologiko    | 2026-05-17 | απογευματινή | Ιατρός      | Emergency Medicine        |           1 |
| Kardiologiko    | 2026-05-17 | απογευματινή | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Kardiologiko    | 2026-05-17 | απογευματινή | Ιατρός      | Cardiology                |           1 |
| Kardiologiko    | 2026-05-17 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           4 |
| Kardiologiko    | 2026-05-17 | απογευματινή | Διοικητικός | Υπάλληλος IT              |           1 |
| Kardiologiko    | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Kardiologiko    | 2026-05-17 | νυχτερινή    | Διοικητικός | Αρχειοθέτης               |           1 |
| Kardiologiko    | 2026-05-17 | νυχτερινή    | Ιατρός      | General Practice          |           1 |
| Kardiologiko    | 2026-05-17 | νυχτερινή    | Ιατρός      | Urology                   |           1 |
| Kardiologiko    | 2026-05-17 | νυχτερινή    | Διοικητικός | Λογιστής                  |           1 |
| Kardiologiko    | 2026-05-17 | νυχτερινή    | Ιατρός      | Anesthesiology            |           1 |
| Kardiologiko    | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Kardiologiko    | 2026-05-17 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           4 |
| Kardiologiko    | 2026-05-17 | πρωινή       | Διοικητικός | Αρχειοθέτης               |           1 |
| Kardiologiko    | 2026-05-17 | πρωινή       | Ιατρός      | Anesthesiology            |           1 |
| Kardiologiko    | 2026-05-17 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           1 |
| Kardiologiko    | 2026-05-17 | πρωινή       | Ιατρός      | Oncology                  |           1 |
| Kardiologiko    | 2026-05-17 | πρωινή       | Ιατρός      | Radiology                 |           1 |
| Kardiologiko    | 2026-05-17 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Kardiologiko    | 2026-05-17 | πρωινή       | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Nefrologiko     | 2026-05-17 | απογευματινή | Διοικητικός | Ρεσεψιονίστ               |           2 |
| Nefrologiko     | 2026-05-17 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Nefrologiko     | 2026-05-17 | απογευματινή | Ιατρός      | Psychiatry                |           1 |
| Nefrologiko     | 2026-05-17 | απογευματινή | Ιατρός      | Surgery                   |           1 |
| Nefrologiko     | 2026-05-17 | απογευματινή | Ιατρός      | Orthopedics               |           1 |
| Nefrologiko     | 2026-05-17 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Nefrologiko     | 2026-05-17 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Nefrologiko     | 2026-05-17 | νυχτερινή    | Ιατρός      | Anesthesiology            |           1 |
| Nefrologiko     | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Nefrologiko     | 2026-05-17 | νυχτερινή    | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Nefrologiko     | 2026-05-17 | νυχτερινή    | Διοικητικός | Υπάλληλος IT              |           1 |
| Nefrologiko     | 2026-05-17 | νυχτερινή    | Ιατρός      | Emergency Medicine        |           1 |
| Nefrologiko     | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Nefrologiko     | 2026-05-17 | νυχτερινή    | Ιατρός      | Dermatology               |           1 |
| Nefrologiko     | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Nefrologiko     | 2026-05-17 | πρωινή       | Διοικητικός | Υπάλληλος IT              |           1 |
| Nefrologiko     | 2026-05-17 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Nefrologiko     | 2026-05-17 | πρωινή       | Ιατρός      | Cardiology                |           1 |
| Nefrologiko     | 2026-05-17 | πρωινή       | Ιατρός      | Internal Medicine         |           1 |
| Nefrologiko     | 2026-05-17 | πρωινή       | Ιατρός      | Psychiatry                |           1 |
