product_id,substance_name
5026,Calcium Folinate Pentahydrate
5027,Ezetimibe
5027,Rosuvastatin
5028,Daptomycin
5029,Capecitabine
5030,Meloxicam
5031,Piroxicam
5032,Piroxicam
5033,Ezetimibe
5034,Simvastatin
5034,Ezetimibe
5035,Hydrochlorothiazide
5035,Lisinopril Anhydrous
5036,Lisinopril Anhydrous
5037,Lisinopril Dihydrate
5038,Linezolid
5039,Butamirate Citrate
5040,Simvastatin
5040,Ezetimibe
5041,Ezetimibe
5042,Simvastatin
5042,Ezetimibe
5043,Ezetimibe
5044,Ondansetron
5045,Ondansetron
5046,Dextropropoxyphene Hydrochloride
5047,Trimetazidine Dihydrochloride
5048,Fluconazole
5049,Fluconazole
5050,Fluconazole
5051,Aciclovir
5052,Tamsulosin Hydrochloride
5053,Escitalopram Oxalate
5054,Paricalcitol
5055,Diclofenac Sodium
5056,Cefuroxime Sodium
5057,Celiprolol Hydrochloride
5058,Acemetacin
5059,Cefuroxime
5060,Cefuroxime Axetil
5061,Apixaban
5062,Zinc Sulphate Monohydrate
5063,Zinc Sulphate Monohydrate
5064,Benzydamine Hydrochloride
5065,Sodium Cromoglicate
5066,Sodium Cromoglicate
5067,Azithromycin
5068,Azithromycin
5069,Azithromycin Dihydrate
5070,Donepezil Hydrochloride
5071,Fluoxetine
5072,Pioglitazone Hydrochloride
5073,Ziprasidone
5074,Rosuvastatin
5075,Rosuvastatin
5076,Ropivacaine Hydrochloride Monohydrate
5077,Ropivacaine Hydrochloride Monohydrate
5078,Azithromycin
5079,Azithromycin
5080,Azithromycin
5081,Azithromycin
5082,Azithromycin
5083,Azithromycin Dihydrate
5084,Azithromycin
5085,Azithromycin
5086,Azithromycin
5087,Azithromycin
5088,Human Chorionic Gonadotropin
5089,Ezetimibe
5089,Rosuvastatin
5090,Cetirizine Dihydrochloride
5091,Piperacillin
5091,Tazobactam
5092,Metformin Hydrochloride
5092,Vildagliptin
5093,Levofloxacin Hemihydrate
5094,Simvastatin
5095,Omega-3-Acid Ethyl Esters 90
5096,Zofenopril Calcium
5097,Zofenopril Calcium
5097,Hydrochlorothiazide
5098,Ondansetron
5099,Ondansetron
5100,Goserelin
5101,Omeprazole
5102,Daptomycin
5103,Lansoprazole
5104,Ranitidine
5105,Anastrozole
5106,Omeprazole
5107,Memantine Hydrochloride
5108,Memantine Hydrochloride
5109,Zoledronic Acid Monohydrate
5110,Sertraline
5111,Sertraline Hydrochloride
5112,Amisulpride
5113,Sertraline
5114,Rosuvastatin
5115,Rosuvastatin
5116,Rosuvastatin
5117,Somatropin
5118,Olanzapine
5119,Atorvastatin
5119,Ezetimibe
5120,Ondansetron
5121,Donepezil Hydrochloride
5122,Ticagrelor
5123,Zofenopril Calcium
5124,Alfuzosin Hydrochloride
5125,Sertraline
5126,Ascorbic Acid
5126,Calcium Pantothenate
5126,Cyanocobalamin
5126,Nicotinamide
5126,Riboflavin
5126,Thiamine Nitrate
5126,Pyridoxine Hydrochloride
5127,Thiamine Hydrochloride
5127,Ascorbic Acid
5127,Cyanocobalamin
5127,Nicotinamide
5127,Riboflavin
5127,Pantothenol
5127,Pyridoxine Hydrochloride
5128,Trazodone Hydrochloride
5129,Aciclovir
5129,Hydrocortisone
5130,Aciclovir
5131,Aciclovir
5132,Aciclovir
5133,Anhydrous Zoledronic Acid
5134,Olanzapine
5135,Chlorpromazine Hydrochloride
5136,Alendronate Sodium Trihydrate
5137,Pantoprazole
5138,Pantoprazole
5139,Ranitidine Hydrochloride
5140,Linagliptin
5141,Aripiprazole
5142,Olanzapine
5143,Allopurinol
5144,Tamoxifen
5145,Budesonide
5146,Ipratropium Bromide
5147,Olmesartan Medoxomil
5147,Amlodipine
5147,Hydrochlorothiazide
5148,Tamsulosin Hydrochloride
5148,Dutasteride
5149,Linezolid
5150,Linezolid
5151,Glimepiride
5152,Tirofiban Hydrochloride Monohydrate
5153,Ciprofloxacin
5154,Ketoconazole
5155,Amikacin
5156,Aminophylline Dihydrate
5157,Atropine Sulfate
5158,Dry Extract Of Marshmallow Root (Der 7-9:1)
5158,Extraction Solvent Water
5158,Dry Extract Of Lime Flower (3-8:1)
5158,Extraction Solvent: Water
5158,Dry Extract Of Ribwort Plantain (4-6:1)
5158,Extraction Solvent: Water
5159,Alfacalcidol
5160,Iodine
5161,Iodine
5162,Magnesium Chloride Hexahydrate
5162,Potassium Chloride
5162,Sodium Chloride
5162,Calcium Chloride Dihydrate
5162,Glucose Monohydrate
5162,Sodium Lactate
5163,Aceclofenac
5164,Glucose
5165,Glucose Monohydrate
5166,Glucose Monohydrate
5167,Glucose Monohydrate
5168,Glucose
5169,Glucose Monohydrate
5170,Allopurinol
5171,Cetirizine Dihydrochloride
5172,Atorvastatin
5173,Acetic Acid
5174,Budesonide
5175,Budesonide
5176,Clarithromycin
5177,Potassium Chloride
5178,Cayenne Pepper Soft Extract
5179,Capsaicin
5180,Montelukast
5181,Methotrexate
5182,Glycerol
5183,Glycerol
5184,Glycerol
5185,Econazole Nitrate
5186,Naloxone Hydrochloride
5187,Ibuprofen
5188,Sodium Hydrogen Carbonate
5189,Sodium Hydrogen Carbonate
5190,Sodium Chloride
5191,Captopril
5191,Hydrochlorothiazide
5192,Piracetam
5193,Alfuzosin Hydrochloride
5194,Olmesartan Medoxomil
5195,Piracetam
5196,Ethanol 70% (V/V)
5197,Ethanol (96 Per Cent)
5198,Procaine Hydrochloride
5199,Propafenone Hydrochloride
5200,Propafenone Hydrochloride
5201,Sitagliptin
5202,Tramadol Hydrochloride
5203,Tramadol Hydrochloride
5204,Sevelamer Hydrochloride
5205,Water For Injection
5206,Water For Injection
5207,Water For Injection
5208,Water For Injection
5209,Water For Injection
5210,Hydrogen Peroxide
5211,Glycerol
5212,Glycerol
5213,Glycerol
5214,Oxygen
5215,Oxygen
5216,Carbon Dioxide
5217,Oxygen
5218,Oxygen
5219,Oxygen
5220,Oxygen
5221,Oxygen
5222,Nitrous Oxide
5223,Nitrous Oxide
5224,Oxygen
5225,Oxygen
5226,Oxygen
5227,Oxygen
5228,Fesoterodine
5229,Latanoprost
5230,Water For Injection
5231,Iobenguane (131i)
5232,Iobenguane (131i)
5233,Fluorocholine (18f)
5234,Fludeoxyglucose (18f)
5235,Fluorothymidine F-18
5236,Sodium Fluoride (18f)
5237,Thiamine Hydrochloride
5237,Cyanocobalamin
5237,Pyridoxine Hydrochloride
5238,Thiamine Hydrochloride
5238,Cyanocobalamin
5238,Pyridoxine Hydrochloride
